"date","mean_windspeed","precipitation","sunshine_hours","mean_cloud_cover","mean_humidity","mean_temperature","max_temperature","min_temperature","potential_evapotranspiration"
1991-01-01,NA,0.7,NA,5.3,80,5.6,7.5,4,0.7
1991-01-02,NA,3.4,NA,8,89,8,9.2,3.9,0.7
1991-01-03,NA,1.8,NA,6.7,88,10.1,10.8,9.2,0.9
1991-01-04,NA,0.7,NA,6,87,6.6,11.2,5.3,0.8
1991-01-05,NA,4,NA,4.7,70,6.3,8.3,4,1.3
1991-01-06,NA,0.9,NA,3,77,5.2,8.5,2.7,0.9
1991-01-07,NA,2.8,NA,5.3,89,7.4,9.7,4.3,0.5
1991-01-08,NA,0,NA,4.3,74,7.6,9.3,1.8,0.9
1991-01-09,NA,2.5,NA,6.3,65,10.4,10.6,5.4,1.7
1991-01-10,NA,5.7,NA,7.7,67,12,16.5,8.6,2.2
1991-01-11,NA,8.3,NA,5.3,81,9.9,11.6,7.3,0.8
1991-01-12,NA,0,NA,7,83,5.5,9.7,4.2,0.6
1991-01-13,NA,0,NA,5.3,74,3.1,5.8,1,0.7
1991-01-14,NA,0,NA,3.3,46,2.3,4.3,0.7,1.7
1991-01-15,NA,0,NA,0,29,1.9,5.3,-0.7,1.7
1991-01-16,NA,0,NA,0,54,-2,2,-3.5,0.8
1991-01-17,NA,0,NA,2.3,75,-2.6,1.5,-4.6,0.3
1991-01-18,NA,0,NA,1.7,82,-4.6,-0.5,-7,0.2
1991-01-19,NA,3.5,NA,7.7,89,-1.1,0.8,-6.8,0.3
1991-01-20,NA,0,NA,8,92,1.8,2.6,0.8,0.3
1991-01-21,NA,3.6,NA,8,94,1.4,1.8,0.5,0.3
1991-01-22,NA,0,NA,7,88,1.8,3.3,1.2,0.4
1991-01-23,NA,0,NA,8,72,1.2,2.2,0.5,0.7
1991-01-24,NA,0,NA,5.3,75,0.6,3,-1,0.6
1991-01-25,NA,0,NA,2.3,77,1,3.9,-3.3,0.4
1991-01-26,NA,0,NA,8,81,0,1.4,-0.3,0.5
1991-01-27,NA,0,NA,8,78,0.6,1.3,-1.4,0.6
1991-01-28,NA,0,NA,2.7,69,-1.2,3,-3.6,0.7
1991-01-29,NA,0,NA,0,82,-2.2,1.7,-5.8,0.3
1991-01-30,NA,0,NA,0,72,-1.8,2.7,-7.4,0.6
1991-01-31,NA,0,NA,0,81,-5.3,0.5,-9.1,0.3
1991-02-01,NA,0,NA,0,67,-5.4,-1.8,-9.3,0.3
1991-02-02,NA,0,NA,1.3,50,-2.8,-0.2,-7,0.6
1991-02-03,NA,0,NA,5,55,-1.9,0,-7.3,0.7
1991-02-04,NA,0,NA,3.3,52,-2.2,2.5,-5,1
1991-02-05,NA,0.2,NA,6,68,-3.5,-0.3,-8.7,0.7
1991-02-06,NA,0,NA,2.3,54,-10.6,-4,-12.4,0.7
1991-02-07,NA,1.1,NA,2,69,-7.3,-4.5,-14.5,0.5
1991-02-08,NA,1.3,NA,5.3,77,-5,-1.7,-6.4,0.5
1991-02-09,NA,2.3,NA,6.7,82,-2.7,-0.2,-8.2,0.5
1991-02-10,NA,0,NA,6.7,74,-1.8,0.8,-3.7,0.7
1991-02-11,NA,1.9,NA,8,83,-2.6,-0.7,-6.4,0.6
1991-02-12,NA,0.8,NA,7.3,84,-2.6,0.8,-7.3,0.4
1991-02-13,NA,0.6,NA,7.3,77,-2.5,-0.4,-5.3,0.5
1991-02-14,NA,3.3,NA,5.3,85,-4,-2,-5.7,0.5
1991-02-15,NA,2.9,NA,6.3,78,-1.1,0.7,-4.7,0.9
1991-02-16,NA,0,NA,7,82,0.9,5.2,-1.2,0.7
1991-02-17,NA,0,NA,0,74,-1.3,4.7,-5.7,0.7
1991-02-18,NA,0,NA,1.3,63,-0.6,2.8,-7.3,0.7
1991-02-19,NA,0,NA,3.3,75,1.1,7.3,-1.5,0.6
1991-02-20,NA,0,NA,0,79,2,10.4,-3.6,0.6
1991-02-21,NA,1.2,NA,0,79,2.8,10.7,-2,0.7
1991-02-22,NA,0,NA,2.7,74,3.5,9.5,-1.3,1.1
1991-02-23,NA,0,NA,5.7,69,6.4,10.2,0,1.2
1991-02-24,NA,0,NA,0.7,74,6,15.3,0.2,1
1991-02-25,NA,0,NA,2.3,79,6.2,14,0,0.9
1991-02-26,NA,0,NA,2.7,79,6.9,13.6,-0.2,1
1991-02-27,NA,0.2,NA,2,74,4.6,8.8,0,1.1
1991-02-28,NA,0.2,NA,8,79,3,5.1,1.8,0.8
1991-03-01,NA,0,NA,4.7,66,4.4,8.3,2.3,1.2
1991-03-02,NA,6.8,NA,5,85,5.1,9.7,-0.3,0.7
1991-03-03,NA,0,NA,4,73,7.3,12.4,4.3,1
1991-03-04,NA,0.4,NA,5.3,84,5.8,9.2,4.1,0.9
1991-03-05,NA,0,NA,6.7,82,9.3,13.6,4.3,0.9
1991-03-06,NA,0,NA,7,68,11.6,14.8,7.5,1.5
1991-03-07,NA,0,NA,2.3,67,10.8,13.7,6.9,1.6
1991-03-08,NA,0,NA,3,75,9.2,13.6,6.6,1.2
1991-03-09,NA,2.8,NA,8,85,9.4,12,3.5,0.8
1991-03-10,NA,0,NA,5.7,73,9.8,16.5,7.6,1.6
1991-03-11,NA,0.3,NA,3,84,8.7,13.3,3.3,0.9
1991-03-12,NA,0,NA,3.3,77,9.6,15.3,1.8,1.4
1991-03-13,NA,0,NA,0,64,9.8,17.4,1.6,1.9
1991-03-14,NA,0,NA,0,69,9.4,18.2,2,1.8
1991-03-15,NA,0,NA,2.3,72,11.4,18.9,5.1,1.7
1991-03-16,NA,0,NA,2,65,11.9,19.8,2.8,2
1991-03-17,NA,0,NA,3.7,80,9.2,15.1,4.8,1.2
1991-03-18,NA,0,NA,2.7,73,10.5,15.7,7.2,1.8
1991-03-19,NA,12.1,NA,8,93,9.4,10.5,5.8,0.8
1991-03-20,NA,0,NA,5.3,81,13.4,16.8,10.5,1.8
1991-03-21,NA,5.4,NA,5.3,76,14.6,17.8,13,1.9
1991-03-22,NA,1.3,NA,7.7,86,8.1,13.7,7.3,0.9
1991-03-23,NA,0.7,NA,6.7,72,9.6,12.7,5.3,1.4
1991-03-24,NA,0.3,NA,7.7,74,9.8,12.2,7.5,1.4
1991-03-25,NA,2.3,NA,7.7,67,9.3,10.2,8.2,2
1991-03-26,NA,0.6,NA,8,76,5.7,9.5,5.2,1.5
1991-03-27,NA,0,NA,2.3,44,7.6,12.4,5,2.9
1991-03-28,NA,0,NA,1,51,4.2,10,-1.6,2.2
1991-03-29,NA,0,NA,2.3,56,3.3,7,-3.2,1.7
1991-03-30,NA,0,NA,0.7,72,3.6,10.3,-3.8,1.7
1991-03-31,NA,0,NA,2.7,60,7,12.9,-2.8,1.9
1991-04-01,NA,0,NA,0.3,61,9.2,16.8,-1,2.3
1991-04-02,NA,0,NA,4.7,62,12.4,18.4,6.7,2.8
1991-04-03,NA,0,NA,0,62,11.4,18.8,4.3,2.7
1991-04-04,NA,0.1,NA,4.7,73,10,13.4,6,1.8
1991-04-05,NA,0,NA,2.7,61,8.8,13.3,6.8,2.3
1991-04-06,NA,0,NA,1.7,62,8.9,16.3,2.4,2.6
1991-04-07,NA,0.8,NA,5.7,66,9.5,13.3,5.4,2
1991-04-08,NA,0,NA,6,70,10.8,13.7,7.9,2.1
1991-04-09,NA,0,NA,3.3,75,10,15.1,8,2
1991-04-10,NA,0,NA,0,58,11.6,19.1,2.2,2.8
1991-04-11,NA,0,NA,0,34,14,20.3,7.1,4.3
1991-04-12,NA,0,NA,0,45,15,21,5.6,4
1991-04-13,NA,0,NA,0.3,48,13.5,20.6,7.5,3.7
1991-04-14,NA,0,NA,0,54,12.8,21.3,3.7,3.2
1991-04-15,NA,0,NA,1.7,57,12.6,20.5,4.3,3.5
1991-04-16,NA,0,NA,3,56,8.7,15.5,3.3,3.1
1991-04-17,NA,2.5,NA,4.3,72,4.3,10.2,-1,2
1991-04-18,NA,0.3,NA,0,52,5.1,9.2,0,2.5
1991-04-19,NA,11.2,NA,6.3,80,4,9.2,0.5,1.6
1991-04-20,NA,0,NA,1.7,61,3.1,8.8,-1.2,2.4
1991-04-21,NA,0,NA,1.7,51,3.4,9.5,-4.1,2.3
1991-04-22,NA,4.6,NA,3.7,67,5.9,10.2,-1.8,2
1991-04-23,NA,10.6,NA,5.3,88,4.1,8.4,2.3,1.8
1991-04-24,NA,1.2,NA,6,80,5.3,9.3,2.4,1.5
1991-04-25,NA,0,NA,2,58,8.5,14.7,-1.3,2.6
1991-04-26,NA,0,NA,1,55,10.1,16.2,1.3,3.3
1991-04-27,NA,0.2,NA,4.3,63,11,18.1,2.7,2.9
1991-04-28,NA,0.2,NA,8,66,11.1,15.5,5.2,1.9
1991-04-29,NA,1.3,NA,5.7,38,12.2,16.8,5.9,3.6
1991-04-30,NA,2.4,NA,8,87,11.2,12.7,7.5,1.7
1991-05-01,NA,0.2,NA,7,86,8.6,12.2,7.2,1.2
1991-05-02,NA,0.2,NA,8,88,7,11.4,0.4,1.4
1991-05-03,NA,0.8,NA,6,68,7.1,10.7,6,2.2
1991-05-04,NA,0.8,NA,7.3,84,6.4,11.3,0.4,1.8
1991-05-05,NA,0.3,NA,3.3,80,6.9,12.4,3.6,2.1
1991-05-06,NA,0,NA,3,70,8.4,15,0.3,2.8
1991-05-07,NA,0,NA,5.3,63,10.2,16.7,1.7,2.7
1991-05-08,NA,0,NA,3,52,12,16.9,4.8,3.2
1991-05-09,NA,0,NA,1,51,11.3,18.1,2.6,3.9
1991-05-10,NA,1.1,NA,3.3,55,14.3,20.2,5.8,3.7
1991-05-11,NA,0.4,NA,8,67,13.3,15,10,2
1991-05-12,NA,0,NA,7,73,11.3,15.3,6,2.1
1991-05-13,NA,0,NA,3.7,66,12.2,19.4,4.3,3.5
1991-05-14,NA,3.9,NA,5.7,80,12.1,16.7,10,2.2
1991-05-15,NA,5.1,NA,3.3,68,9.5,13.4,3.8,2.7
1991-05-16,NA,1.6,NA,5.7,73,8.4,13.3,3.6,2.6
1991-05-17,NA,0,NA,6.3,64,10.4,14.9,5.3,2.8
1991-05-18,NA,0,NA,4,52,11.7,16.5,5.8,3.5
1991-05-19,NA,0,NA,4,53,12.5,17.2,4.9,3.2
1991-05-20,NA,0,NA,5.7,55,16.2,20.3,7.8,3.6
1991-05-21,NA,0,NA,4.3,56,19.8,24.5,11.5,4.6
1991-05-22,NA,0,NA,3,54,18.9,24.7,12.8,4.8
1991-05-23,NA,0,NA,4.7,46,12,17.8,8.3,4.2
1991-05-24,NA,0,NA,0.7,45,10.4,14.9,5.1,3.6
1991-05-25,NA,0.5,NA,6.7,57,12.5,19.3,2.9,3.3
1991-05-26,NA,0,NA,7.3,68,11.8,14.3,10.7,1.7
1991-05-27,NA,0,NA,1,57,14,20.8,3.3,4
1991-05-28,NA,0,NA,0.7,48,16.6,22.3,5.7,4.8
1991-05-29,NA,0,NA,0.7,48,16.7,21.9,10.4,4.9
1991-05-30,NA,0,NA,0.7,44,17.1,23.8,7.8,5
1991-05-31,NA,0,NA,0,43,19.4,26,8.2,5.2
1991-06-01,NA,0,NA,1.7,46,16.7,22.2,12.3,5.3
1991-06-02,NA,0,NA,0,41,17.4,23.8,5.7,5
1991-06-03,NA,0,NA,1.3,48,13.8,19.2,11.3,4.4
1991-06-04,NA,0,NA,5.7,55,11,15.6,4.8,3.3
1991-06-05,NA,1.4,NA,0,41,12.4,18.2,3.6,4.2
1991-06-06,NA,3,NA,7,83,13.1,17.2,9.3,2
1991-06-07,NA,2.5,NA,6.3,74,15.5,19.3,12.2,2.7
1991-06-08,NA,2.7,NA,5,73,15.8,19.4,12.8,2.6
1991-06-09,NA,3.8,NA,7.3,78,15.6,18.6,13.2,2
1991-06-10,NA,0,NA,3,68,15.8,20.2,13.8,3.8
1991-06-11,NA,0,NA,3.7,57,16.3,20.3,10.7,4.1
1991-06-12,NA,0.6,NA,4.3,45,19.9,24.4,12.1,5.1
1991-06-13,NA,4.9,NA,5.3,61,15.8,19.6,13.1,3.6
1991-06-14,NA,0.3,NA,4.3,69,16.1,19.7,12,3.6
1991-06-15,NA,0,NA,2.7,49,22.2,27.1,14.8,6.1
1991-06-16,NA,3.2,NA,7,68,14.8,23.4,13.2,3.1
1991-06-17,NA,5.6,NA,8,90,12.2,14.8,11,1.5
1991-06-18,NA,0,NA,3,68,13.8,17.3,10.2,3.1
1991-06-19,NA,0.8,NA,4,74,12.9,17.7,7.3,2.8
1991-06-20,NA,14.4,NA,6,83,12.2,13.6,7.3,1.9
1991-06-21,NA,0,NA,3.3,70,18,23.2,9.3,4.1
1991-06-22,NA,2.8,NA,4.7,67,21.2,28.3,12.3,4.6
1991-06-23,NA,0.2,NA,4.7,59,21.3,25.8,15,4.8
1991-06-24,NA,0.3,NA,4.7,70,20.3,23.7,17.8,3.3
1991-06-25,NA,0,NA,4.7,78,21,24.7,17.7,3.5
1991-06-26,NA,0,NA,3.3,68,19.3,24,16.3,4.4
1991-06-27,NA,9.6,NA,5.3,69,14.7,20.5,11.1,4
1991-06-28,NA,3,NA,6,77,13.5,18.3,11.2,2.7
1991-06-29,NA,0,NA,6.3,67,15.2,20.2,9.1,3.7
1991-06-30,NA,0,NA,1,55,18.2,24.3,8.2,4.6
1991-07-01,NA,0,NA,0.7,52,22.6,28.5,14.1,5.5
1991-07-02,NA,0,NA,0,44,24.2,30.8,16.7,6.3
1991-07-03,NA,0,NA,0,44,24.8,29.5,17.4,6.4
1991-07-04,NA,0,NA,0.7,60,24.4,29.5,18.1,6.3
1991-07-05,NA,0,NA,1,61,26.7,30.9,19.8,6.2
1991-07-06,NA,0,NA,0,50,26.4,31.9,21.3,6.4
1991-07-07,NA,0.2,NA,0,46,25.8,32,18.7,6.4
1991-07-08,NA,0,NA,1,57,25.6,31,20.3,6.1
1991-07-09,NA,0,NA,2.3,61,23.9,29.3,18.4,5.1
1991-07-10,NA,0,NA,0.7,58,25.3,31.2,15.8,5.9
1991-07-11,NA,0,NA,0,55,28,34.6,19.3,6.3
1991-07-12,NA,0,NA,2,57,26.6,32.2,20.5,6.1
1991-07-13,NA,10.2,NA,0.3,43,24.2,30.1,20.3,6.3
1991-07-14,NA,4.4,NA,7.7,88,18.3,23.1,16.6,2.9
1991-07-15,NA,0,NA,3,66,20.8,29.4,15.3,4.9
1991-07-16,NA,0,NA,2,56,20,25.5,15.2,5
1991-07-17,NA,0,NA,4.3,62,19.7,25.8,12.7,4.3
1991-07-18,NA,2,NA,4.3,60,20.1,23.4,13.7,3.6
1991-07-19,NA,0,NA,5,62,20.6,25.8,17.3,5.1
1991-07-20,NA,0,NA,3.7,62,18,22.5,14.3,3.5
1991-07-21,NA,0,NA,3,60,18.8,24.5,14.2,3.6
1991-07-22,NA,0,NA,0.7,56,20.3,26.5,10.9,4.8
1991-07-23,NA,0,NA,0,45,24,31.6,12.4,5.5
1991-07-24,NA,8.7,NA,5.7,69,20.3,23.3,18.4,3.5
1991-07-25,NA,13.5,NA,4.7,67,16.6,22.2,13.8,3.9
1991-07-26,NA,2.7,NA,6,77,16.7,21.3,13.8,2.7
1991-07-27,NA,0,NA,4.3,69,18,23.8,13.3,3.7
1991-07-28,NA,0,NA,0.7,50,21,26.6,11.4,5.3
1991-07-29,NA,0,NA,0,48,23.6,29,16.7,6
1991-07-30,NA,9.8,NA,2.7,46,25.8,30.5,17.3,5.7
1991-07-31,NA,4.6,NA,3.7,83,18,25.1,16.9,2.3
1991-08-01,NA,0.5,NA,8,85,18.4,21.3,14.4,1.6
1991-08-02,NA,0,NA,3.7,72,20.8,26.6,16.5,3.7
1991-08-03,NA,0,NA,2.7,68,22.7,27.8,14.3,4.3
1991-08-04,NA,0,NA,2.7,66,22.2,28.8,17.3,4
1991-08-05,NA,0,NA,0,58,23.3,30.3,14.7,4.7
1991-08-06,NA,0,NA,0,55,25.3,32.9,17.3,5.3
1991-08-07,NA,4.8,NA,2.7,59,26.4,34.1,17.5,5.4
1991-08-08,NA,0,NA,5.7,74,22.1,27.3,19.7,3.5
1991-08-09,NA,0,NA,4,67,20.2,26.2,16.7,3.8
1991-08-10,NA,0,NA,0,56,22.2,29.4,12.6,4.5
1991-08-11,NA,0,NA,0,55,25.6,32.2,17.2,5.9
1991-08-12,NA,0,NA,3,67,22.9,27.1,16.6,3.8
1991-08-13,NA,0,NA,3.7,60,20.4,27.1,15.8,4
1991-08-14,NA,0,NA,2.3,56,20.8,27.2,14.6,4.1
1991-08-15,NA,0,NA,0,61,21,28.4,12.8,4.2
1991-08-16,NA,0,NA,2,59,23.4,30.6,14.9,5.1
1991-08-17,NA,0,NA,2.3,57,22.6,27.5,18.5,5
1991-08-18,NA,0,NA,2.3,56,19,23.6,16.7,4
1991-08-19,NA,0,NA,0,59,15.8,22.2,9.7,3.7
1991-08-20,NA,0,NA,1.3,56,18.6,26.7,8.7,3.9
1991-08-21,NA,0,NA,0,51,21.8,28.9,10.9,4.3
1991-08-22,NA,0.4,NA,0,39,26.5,33.5,16.3,5.6
1991-08-23,NA,0.4,NA,3.3,69,22.8,27,19.8,3.8
1991-08-24,NA,0,NA,7.3,62,20,25.5,17.3,3
1991-08-25,NA,0,NA,3.3,59,18.9,26.6,11.5,3.7
1991-08-26,NA,0,NA,3,49,19.5,27.8,11.9,4.4
1991-08-27,NA,0,NA,1.3,57,18.4,26.3,12.7,4
1991-08-28,NA,0,NA,1.3,50,21,27,13,4.3
1991-08-29,NA,0,NA,1,49,19,24.9,14.3,4.7
1991-08-30,NA,0,NA,2,49,18.6,25.6,11.9,4.4
1991-08-31,NA,0,NA,0.3,43,21,28,9.4,4.7
1991-09-01,NA,0,NA,0,48,20.6,29.8,10.1,4.4
1991-09-02,NA,0,NA,0.3,67,20.2,27.7,13.8,3.5
1991-09-03,NA,0,NA,0,47,21,29.2,11.4,3.8
1991-09-04,NA,0,NA,0,46,20.8,29.7,11.6,4
1991-09-05,NA,0,NA,0.7,52,20.5,29,11.1,3.8
1991-09-06,NA,0,NA,4,63,16.2,21.9,12.1,2.5
1991-09-07,NA,0,NA,0.3,69,12.7,19.3,5.6,2.3
1991-09-08,NA,0,NA,3,72,13.8,22.2,6,2.6
1991-09-09,NA,0,NA,1,57,15.4,26.2,6.4,2.9
1991-09-10,NA,0,NA,0.7,54,20.5,28.9,8.7,3.4
1991-09-11,NA,7.6,NA,8,77,19.6,23.3,17.5,2.2
1991-09-12,NA,0,NA,7,76,14.2,18.9,12.6,1.9
1991-09-13,NA,0,NA,0.7,71,14.5,23.8,6.9,2.7
1991-09-14,NA,0,NA,2,69,16.2,24,8,2.4
1991-09-15,NA,0.3,NA,5.3,70,19.2,26,11.3,2.9
1991-09-16,NA,3.3,NA,5.7,71,20.7,26.5,16.3,3.1
1991-09-17,NA,0,NA,4.7,63,18.6,23.3,16.2,3.2
1991-09-18,NA,0,NA,1.3,70,15.3,24.2,9.3,2.6
1991-09-19,NA,0,NA,1.7,70,17.2,24.9,10,2.4
1991-09-20,NA,0,NA,2,70,16.3,23.7,12.3,2.4
1991-09-21,NA,0,NA,0.7,67,17.6,26.3,8.3,2.5
1991-09-22,NA,9,NA,6.7,88,17.6,25.8,14.3,2.1
1991-09-23,NA,0,NA,7,66,15.2,18,12.1,2.4
1991-09-24,NA,0,NA,5.7,73,18.5,21.2,15.3,2.5
1991-09-25,NA,0,NA,2.3,68,20.4,26.8,13.8,2.7
1991-09-26,NA,18.2,NA,7,89,16,20.2,14.8,1.1
1991-09-27,NA,1.5,NA,5,77,12.1,16.3,10.2,1.7
1991-09-28,NA,0.4,NA,6.7,82,11.4,14.5,6.6,1.1
1991-09-29,NA,2.2,NA,6.3,84,13.4,17.1,11.2,1
1991-09-30,NA,0.7,NA,7.3,82,14,19,12.2,1.7
1991-10-01,NA,0.3,NA,4.7,84,13.6,17.5,7.6,1.5
1991-10-02,NA,0,NA,2.7,67,12.2,16.4,10.5,2.1
1991-10-03,NA,0,NA,0,72,10.9,19.2,5.1,1.6
1991-10-04,NA,0,NA,0,70,12.1,21.7,5,1.6
1991-10-05,NA,6.1,NA,4,74,14.3,21.2,6.2,1.6
1991-10-06,NA,3.1,NA,8,90,13.6,14.6,12.7,0.9
1991-10-07,NA,0,NA,6.3,85,13,16.9,11.1,1
1991-10-08,NA,0,NA,7.3,91,13.1,16.1,8.8,0.9
1991-10-09,NA,0,NA,2.7,84,13,18.7,10.4,1.2
1991-10-10,NA,0,NA,1.7,83,13.3,19.5,8.4,1.2
1991-10-11,NA,0,NA,2,77,13,19.2,9.8,1.5
1991-10-12,NA,1.1,NA,7.3,91,12.2,13.7,10,0.7
1991-10-13,NA,0,NA,7,85,12.3,15.5,10.5,0.9
1991-10-14,NA,0,NA,3.7,81,11.9,18,8.4,1
1991-10-15,NA,0,NA,1.7,81,12.4,19.5,10,1
1991-10-16,NA,1.4,NA,5.3,67,14.6,19.7,6.7,1.9
1991-10-17,NA,4.7,NA,7.3,75,11.4,15.3,9.8,1.6
1991-10-18,NA,4.5,NA,3.7,80,10,16.2,6.8,1.4
1991-10-19,NA,0,NA,4.3,80,6.5,10.3,5.3,0.9
1991-10-20,NA,1.9,NA,5.7,82,6.9,10,4.8,0.9
1991-10-21,NA,0,NA,5,75,4,9.1,1.3,0.8
1991-10-22,NA,0,NA,5,77,3.8,8.8,1.3,0.6
1991-10-23,NA,0,NA,7.7,84,6.4,8.7,-0.3,0.7
1991-10-24,NA,0,NA,7,87,7.8,10.7,5.4,0.5
1991-10-25,NA,0,NA,6,79,9.4,11.7,7,0.8
1991-10-26,NA,0,NA,0.7,67,4.8,10.4,1.8,1.1
1991-10-27,NA,0,NA,1.3,74,2.7,10.2,0,0.8
1991-10-28,NA,0,NA,1.3,63,4.1,8.7,-0.2,0.8
1991-10-29,NA,0,NA,1.3,73,1.7,8.8,-0.8,0.7
1991-10-30,NA,0,NA,5.3,77,2.8,6.8,-3.7,0.4
1991-10-31,NA,0,NA,2.7,75,4.2,8.6,2.3,0.6
1991-11-01,NA,2.3,NA,4,82,4,9.6,0,0.5
1991-11-02,NA,3.2,NA,6,91,9.8,11.8,2,0.5
1991-11-03,NA,14.6,NA,3.3,74,14.2,16.8,9.4,1.5
1991-11-04,NA,4.2,NA,5,75,8.3,16.6,5.3,1.4
1991-11-05,NA,1.6,NA,6.3,85,6.6,7.8,5.8,0.9
1991-11-06,NA,1.3,NA,4.3,77,4.7,8.1,3.5,0.7
1991-11-07,NA,1.5,NA,8,86,7.8,9.2,3.5,1.1
1991-11-08,NA,3,NA,7,77,10.6,11.5,9.1,1.3
1991-11-09,NA,0,NA,5.3,74,6.4,10.1,4.7,0.9
1991-11-10,NA,0,NA,1.7,79,3.5,7.3,1.1,0.7
1991-11-11,NA,2.6,NA,7.7,56,7.9,9.3,-1.1,1.7
1991-11-12,NA,6,NA,8,93,8.4,9.2,6.3,0.6
1991-11-13,NA,15.7,NA,8,90,7.6,15.4,6.3,0.9
1991-11-14,NA,7.4,NA,6,81,6.6,8,5.3,0.7
1991-11-15,NA,0,NA,4,85,5.4,9.5,3.5,0.5
1991-11-16,NA,0,NA,6,91,3.9,4.3,1.3,0.3
1991-11-17,NA,0,NA,6,88,3.3,6.2,1.1,0.3
1991-11-18,NA,6.4,NA,7,87,5.4,6.9,0.9,0.4
1991-11-19,NA,7.4,NA,6.3,90,7.8,10.9,5.8,0.4
1991-11-20,NA,0.9,NA,7.7,89,6.2,7.2,5.4,0.5
1991-11-21,NA,0,NA,7.3,67,4.9,5.9,4.6,1
1991-11-22,NA,0,NA,5,83,1.1,4.9,-1.4,0.3
1991-11-23,NA,0,NA,1.7,83,-0.1,5.7,-3.9,0
1991-11-24,NA,0,NA,5.3,86,0.4,2,-4.1,0.2
1991-11-25,NA,0,NA,5.7,90,0.5,4.2,-2,0.3
1991-11-26,NA,0,NA,4.3,86,0.9,5.6,-4.2,0.1
1991-11-27,NA,0,NA,2.7,87,1.6,5.2,0.1,0.1
1991-11-28,NA,0,NA,8,95,0.5,1,-0.7,0.2
1991-11-29,NA,0,NA,5.3,91,1.8,2.4,0.4,0.3
1991-11-30,NA,0,NA,2.7,85,0.3,3,-2.3,0.3
1991-12-01,NA,0,NA,8,83,2.8,3.3,-0.2,0.4
1991-12-02,NA,0,NA,7.3,75,3,4,2.1,0.4
1991-12-03,NA,0,NA,8,77,1.2,2.4,0.8,0.4
1991-12-04,NA,0,NA,8,75,0.8,1.2,-0.3,0.5
1991-12-05,NA,0,NA,5.3,90,0.1,2.7,-1.6,0.3
1991-12-06,NA,0,NA,0.3,77,-1.2,2.8,-3,0.2
1991-12-07,NA,0,NA,6,73,0.8,2.6,-2.9,0.4
1991-12-08,NA,0,NA,7.7,88,1.6,3.4,0.5,0.3
1991-12-09,NA,0,NA,2,68,-0.1,2.7,-2.2,0.6
1991-12-10,NA,0,NA,0,45,-4.7,-2.1,-7.2,0.6
1991-12-11,NA,0,NA,0,63,-3.4,-0.3,-9.5,0.2
1991-12-12,NA,0,NA,0,78,-5.9,0,-10,0
1991-12-13,NA,0,NA,2.7,88,-6.3,-2.1,-9.7,0
1991-12-14,NA,0,NA,8,94,-6.2,-4.9,-8,0.1
1991-12-15,NA,0,NA,2.7,94,-8.4,-5.4,-10.4,0.1
1991-12-16,NA,4.2,NA,7,92,-3.2,0.2,-11.4,0.1
1991-12-17,NA,13.7,NA,7.3,94,4.6,6,-1.8,0.3
1991-12-18,NA,4.4,NA,7.7,80,5,7.7,3,0.8
1991-12-19,NA,17.1,NA,6.7,90,8.3,10.8,3.1,0.6
1991-12-20,NA,1.3,NA,4.3,82,3,10,1.5,0.6
1991-12-21,NA,6.3,NA,8,93,6.6,9.4,1.5,0.6
1991-12-22,NA,2.8,NA,8,87,11.5,12.9,9.4,0.8
1991-12-23,NA,0.4,NA,7,81,10,11.9,9,1.2
1991-12-24,NA,1.5,NA,7.7,63,4.8,9.1,3.6,1.3
1991-12-25,NA,0,NA,5,80,3.1,5.8,1.8,0.4
1991-12-26,NA,2,NA,7.3,87,2.7,3.6,-1,0.5
1991-12-27,NA,0.3,NA,5.3,82,4.4,6.8,3,0.6
1991-12-28,NA,0,NA,0,86,-0.8,4,-3.2,0
1991-12-29,NA,0,NA,5.3,89,-0.5,1,-4.5,0.1
1991-12-30,NA,0,NA,8,96,1.9,2.4,0.2,0.2
1991-12-31,NA,0,NA,8,76,1.7,2.8,0.7,0.5
1992-01-01,NA,0,NA,8,92,0.6,1.2,0,0.4
1992-01-02,NA,0,NA,2.7,84,0,3.7,-2,0.3
1992-01-03,NA,0,NA,2.3,77,1.9,5.4,-4.2,0.5
1992-01-04,NA,0.3,NA,8,71,6.3,7.7,2.1,1
1992-01-05,NA,0,NA,8,85,8.4,9.2,6.7,0.6
1992-01-06,NA,0,NA,4.3,87,5.4,9.4,2.3,0.5
1992-01-07,NA,0,NA,6,91,1.2,4.3,-1.2,0.2
1992-01-08,NA,1.2,NA,7,78,5.2,9.5,-0.8,0.5
1992-01-09,NA,4.1,NA,8,91,7,11.4,4.4,0.5
1992-01-10,NA,21.8,NA,8,93,5.4,6.3,4.4,0.3
1992-01-11,NA,0,NA,8,89,3.5,5,2.9,0.4
1992-01-12,NA,0,NA,8,88,3.5,5.3,2.5,0.4
1992-01-13,NA,0,NA,6.3,75,2.6,5.3,1.4,0.6
1992-01-14,NA,0,NA,7.7,76,2.7,3.4,0.6,0.5
1992-01-15,NA,0,NA,8,87,4.5,5.8,3.1,0.4
1992-01-16,NA,0,NA,8,73,4.4,4.8,3.5,0.7
1992-01-17,NA,0,NA,6.7,72,3.9,6.5,2.3,0.6
1992-01-18,NA,0,NA,4,75,2.8,5,0.9,0.3
1992-01-19,NA,8.7,NA,8,91,1.6,3.3,0.4,0.5
