"date","mean_windspeed","precipitation","sunshine_hours","mean_cloud_cover","mean_humidity","mean_temperature","max_temperature","min_temperature","potential_evapotranspiration"
1991-01-01,NA,3.3,NA,7.3,86,4.2,5.4,1.9,NA
1991-01-02,NA,7.8,NA,8,93,7,9.2,1.8,NA
1991-01-03,NA,3.1,NA,5,83,4.6,9.1,3.1,NA
1991-01-04,NA,0.2,NA,4.7,80,5.6,7,2.3,NA
1991-01-05,NA,1.6,NA,6.3,75,5.5,6,4,NA
1991-01-06,NA,6.7,NA,8,80,5.2,5.9,3.6,NA
1991-01-07,NA,2.1,NA,5,84,4.8,6.4,3.8,NA
1991-01-08,NA,3.4,NA,5,82,5.2,6.3,3.3,NA
1991-01-09,NA,5,NA,6.3,67,6.6,10.2,4.4,NA
1991-01-10,NA,9.1,NA,8,84,7.7,11.2,5.9,NA
1991-01-11,NA,7.1,NA,6.3,88,5.8,7,4,NA
1991-01-12,NA,0.5,NA,6.7,87,3.5,5.8,1.9,NA
1991-01-13,NA,0,NA,6,91,1.4,4.5,-0.4,NA
1991-01-14,NA,0,NA,0,87,-1.6,2.8,-3.1,NA
1991-01-15,NA,0,NA,6.3,87,-0.4,0.4,-4.2,NA
1991-01-16,NA,0,NA,0.7,78,-1.3,1.1,-2.9,NA
1991-01-17,NA,0,NA,0,67,-2,0.9,-4.1,NA
1991-01-18,NA,0,NA,0.7,74,-2.2,1.4,-6.4,NA
1991-01-19,NA,0.1,NA,5,70,0.6,3.4,-2.1,NA
1991-01-20,NA,4,NA,8,93,1.8,2.7,-0.6,NA
1991-01-21,NA,8.6,NA,7.3,95,4.3,5,2.4,NA
1991-01-22,NA,0,NA,8,95,1.8,4,0,NA
1991-01-23,NA,0,NA,6.3,87,2.2,3.3,-0.7,NA
1991-01-24,NA,0,NA,8,94,3.7,5.1,2.5,NA
1991-01-25,NA,0,NA,7.7,87,4.6,5,3.4,NA
1991-01-26,NA,0,NA,7.7,78,3.7,4.9,2.6,NA
1991-01-27,NA,0,NA,7.7,96,2.5,3.9,1.1,NA
1991-01-28,NA,0,NA,8,89,3.2,4,1.5,NA
1991-01-29,NA,0,NA,8,97,0.6,3.5,-1.5,NA
1991-01-30,NA,0,NA,5,75,0,4,-2,NA
1991-01-31,NA,0,NA,0,56,-3.3,-1,-5,NA
1991-02-01,NA,0,NA,0,51,-4.6,-1,-6.6,NA
1991-02-02,NA,0,NA,1,61,-5.5,-3.5,-8,NA
1991-02-03,NA,0,NA,1.7,65,-2.5,-0.8,-7.1,NA
1991-02-04,NA,0.2,NA,8,89,-0.8,1,-4.6,NA
1991-02-05,NA,0.5,NA,7.3,84,-1.8,1.4,-3.7,NA
1991-02-06,NA,2.2,NA,8,81,-5.2,-3.7,-8.6,NA
1991-02-07,NA,0,NA,6,72,-3.2,-0.7,-7.2,NA
1991-02-08,NA,2.1,NA,8,84,-4.5,-2.6,-6.2,NA
1991-02-09,NA,2.3,NA,8,93,-3.4,-2.8,-4.6,NA
1991-02-10,NA,2.4,NA,8,94,-2.8,-0.6,-6.1,NA
1991-02-11,NA,4.8,NA,8,90,-3.7,-2.5,-5.6,NA
1991-02-12,NA,1.6,NA,8,90,-2,-1.1,-3.9,NA
1991-02-13,NA,2.2,NA,8,90,-3.2,-1.2,-4.4,NA
1991-02-14,NA,2.4,NA,8,86,-4.6,-2,-6.5,NA
1991-02-15,NA,7.8,NA,8,97,-0.5,0.4,-7.2,NA
1991-02-16,NA,0.3,NA,7.3,91,-2.5,0.2,-4.5,NA
1991-02-17,NA,0,NA,5.7,83,2.3,4.3,-4.6,NA
1991-02-18,NA,0,NA,2,77,-4,3.2,-7.8,NA
1991-02-19,NA,0,NA,8,78,0.6,2.6,-10,NA
1991-02-20,NA,0,NA,8,84,0,2,-3.9,NA
1991-02-21,NA,0,NA,5.3,90,1.4,3.8,-0.1,NA
1991-02-22,NA,4.5,NA,5,85,2.4,5.4,-1.2,NA
1991-02-23,NA,4.8,NA,8,92,7.3,9.4,0.6,NA
1991-02-24,NA,1.5,NA,2.3,71,10.3,13.3,7.8,NA
1991-02-25,NA,1.2,NA,5.3,81,6.5,11.4,3.8,NA
1991-02-26,NA,0,NA,4.7,84,2.6,8,-0.6,NA
1991-02-27,NA,0,NA,6,75,0,1.6,-2.1,NA
1991-02-28,NA,0,NA,8,81,0.8,1.4,-0.9,NA
1991-03-01,NA,0,NA,6.3,79,1.5,4.1,-0.7,NA
1991-03-02,NA,0,NA,6.7,79,2,4.3,-0.7,NA
1991-03-03,NA,0,NA,5.7,78,5.6,9.7,0.8,NA
1991-03-04,NA,0,NA,2.3,81,5,11.4,2.3,NA
1991-03-05,NA,3,NA,8,86,4.8,7.2,1.7,NA
1991-03-06,NA,0.1,NA,8,88,5.1,6.9,3.2,NA
1991-03-07,NA,0,NA,7.3,81,5.1,6.9,3.1,NA
1991-03-08,NA,0,NA,7.3,87,4.1,6.7,2.1,NA
1991-03-09,NA,0,NA,8,92,3.1,6.2,1.8,NA
1991-03-10,NA,0,NA,7,91,6.2,10.9,1.7,NA
1991-03-11,NA,0,NA,2,82,8.8,15.2,-0.6,NA
1991-03-12,NA,0,NA,7.7,94,8.6,11.6,6.4,NA
1991-03-13,NA,0.1,NA,8,98,6.4,8.4,4.4,NA
1991-03-14,NA,0.2,NA,4.7,84,10.2,15.8,5.9,NA
1991-03-15,NA,0,NA,5.3,82,9.2,13.5,6.5,NA
1991-03-16,NA,0,NA,7.7,95,4.8,7.5,3.4,NA
1991-03-17,NA,0,NA,6.7,82,9.6,14.6,3.2,NA
1991-03-18,NA,0,NA,6.7,93,6.6,13.8,2.3,NA
1991-03-19,NA,14.4,NA,8,98,9.2,10.7,3.3,NA
1991-03-20,NA,7.5,NA,7,75,8.4,11.8,6.6,NA
1991-03-21,NA,1.2,NA,6.7,83,9.3,13.4,6.4,NA
1991-03-22,NA,0,NA,4.3,80,5.4,9.4,3.6,NA
1991-03-23,NA,0,NA,7.3,83,4.2,9.5,1.5,NA
1991-03-24,NA,0,NA,6.3,85,3.9,10.8,-1.6,NA
1991-03-25,NA,0,NA,7,90,3.2,5.1,0.6,NA
1991-03-26,NA,0,NA,2,78,4.9,10.2,1.4,NA
1991-03-27,NA,0,NA,5.7,78,5.4,10.3,0.4,NA
1991-03-28,NA,0,NA,5.7,79,3.9,8.5,1.5,NA
1991-03-29,NA,0,NA,4,82,4,10.8,-1.6,NA
1991-03-30,NA,0,NA,3.3,73,5.7,11.4,-1.1,NA
1991-03-31,NA,1.1,NA,7.7,75,5.4,7.2,2.4,NA
1991-04-01,NA,3.8,NA,8,97,9,9.7,4.1,NA
1991-04-02,NA,0.5,NA,8,93,9.8,10.6,8.3,NA
1991-04-03,NA,0,NA,7,89,8.2,13.6,4.5,NA
1991-04-04,NA,0,NA,4,79,8.7,14.2,4.1,NA
1991-04-05,NA,0,NA,2.7,79,10.2,13.9,4.1,NA
1991-04-06,NA,0,NA,6,75,8.9,13.3,2.6,NA
1991-04-07,NA,4.9,NA,5.3,80,7.8,13.3,4.6,NA
1991-04-08,NA,3.1,NA,5.3,79,7.6,12.5,4.6,NA
1991-04-09,NA,0.1,NA,4.3,67,8,12.7,4.8,NA
1991-04-10,NA,0,NA,5.7,64,9.8,16.2,0,NA
1991-04-11,NA,0,NA,0.3,59,12.2,17.4,3.4,NA
1991-04-12,NA,0,NA,0.3,72,12.8,19,6.2,NA
1991-04-13,NA,0,NA,1.3,80,10.5,18.6,3.3,NA
1991-04-14,NA,0,NA,1.7,74,10.5,18.8,4.4,NA
1991-04-15,NA,0,NA,0,71,10.4,19.7,1.6,NA
1991-04-16,NA,0.5,NA,3.3,66,4.8,8,2.8,NA
1991-04-17,NA,0,NA,6.7,59,4.4,7.7,2.7,NA
1991-04-18,NA,1.3,NA,3,70,2.2,6.9,-1.2,NA
1991-04-19,NA,0.2,NA,4.3,71,2.2,7.7,-2.2,NA
1991-04-20,NA,0,NA,2,58,1.6,7.3,-2.6,NA
1991-04-21,NA,0.3,NA,3.3,56,3.6,8.2,-3.6,NA
1991-04-22,NA,2.2,NA,7.7,96,2.4,5.5,0.2,NA
1991-04-23,NA,5,NA,6.7,92,4,7.7,1.4,NA
1991-04-24,NA,0,NA,5,79,6.1,12.2,0.9,NA
1991-04-25,NA,0,NA,5.3,81,6.6,12.9,-0.3,NA
1991-04-26,NA,0.5,NA,8,88,6.1,8.3,2.2,NA
1991-04-27,NA,1,NA,6.7,93,6.4,8.6,4.7,NA
1991-04-28,NA,1.5,NA,6.7,97,5.1,12.8,0.3,NA
1991-04-29,NA,1.6,NA,6.3,94,6.5,10.8,3.4,NA
1991-04-30,NA,1,NA,7.7,92,5.5,6.7,4.6,NA
1991-05-01,NA,0.7,NA,8,90,6.8,8.4,3.6,NA
1991-05-02,NA,8.3,NA,8,91,6.4,8.9,5.4,NA
1991-05-03,NA,0.1,NA,5,77,6.8,10.4,3.5,NA
1991-05-04,NA,0,NA,6.3,88,7.1,11.4,2.7,NA
1991-05-05,NA,11.9,NA,8,94,7.2,8.3,5.9,NA
1991-05-06,NA,0,NA,5,86,6.1,11.2,3.9,NA
1991-05-07,NA,0,NA,3.3,64,8.2,13,-0.3,NA
1991-05-08,NA,0,NA,8,86,8,9.6,5.7,NA
1991-05-09,NA,0,NA,4.7,67,11,16.7,2.5,NA
1991-05-10,NA,0,NA,4,78,10.6,16.7,3.4,NA
1991-05-11,NA,0,NA,4.3,70,10.9,18.7,3.8,NA
1991-05-12,NA,0,NA,6,72,10.1,15,7.4,NA
1991-05-13,NA,4.6,NA,7.7,83,11.5,15.4,5.9,NA
1991-05-14,NA,0,NA,4.7,75,9,14.6,7.2,NA
1991-05-15,NA,1.1,NA,3.3,71,7.3,12.3,4.8,NA
1991-05-16,NA,0,NA,4,61,10.6,16.8,4,NA
1991-05-17,NA,0,NA,3,73,9.6,16.1,4.4,NA
1991-05-18,NA,0,NA,2.3,71,9.8,15.6,2.9,NA
1991-05-19,NA,0,NA,5.7,61,11.6,15.4,2,NA
1991-05-20,NA,0,NA,7.3,76,13.2,16.7,7.3,NA
1991-05-21,NA,0,NA,3.7,69,14.5,18.8,9.4,NA
1991-05-22,NA,0,NA,5.7,64,10.8,14.9,8.6,NA
1991-05-23,NA,0.1,NA,3.7,70,8.7,13.1,7,NA
1991-05-24,NA,0,NA,5.3,66,10.2,16.3,4.7,NA
1991-05-25,NA,0,NA,6.7,70,12.2,16.4,6.9,NA
1991-05-26,NA,0,NA,3,59,13.7,18.3,5.8,NA
1991-05-27,NA,0,NA,4.3,84,11.4,13.8,8.4,NA
1991-05-28,NA,0,NA,1.3,78,13.4,19.7,5.7,NA
1991-05-29,NA,0,NA,4.3,83,11.9,16.4,7.1,NA
1991-05-30,NA,0,NA,0.3,70,16.4,22.2,5.2,NA
1991-05-31,NA,0,NA,5,70,13,18.5,9.5,NA
1991-06-01,NA,0,NA,4.7,73,10.8,15.2,6.1,NA
1991-06-02,NA,3.9,NA,5,67,10.8,14.9,5.4,NA
1991-06-03,NA,0.9,NA,8,83,10.2,14.8,7.9,NA
1991-06-04,NA,1.4,NA,5.3,79,8,12.3,6,NA
1991-06-05,NA,1.5,NA,4.7,78,9.6,14.2,4.1,NA
1991-06-06,NA,0,NA,3.7,67,13.4,17.7,2.2,NA
1991-06-07,NA,0,NA,3.7,83,12.4,18.2,7.7,NA
1991-06-08,NA,0,NA,3.3,77,13.1,20,7,NA
1991-06-09,NA,0.4,NA,7,68,15,20.6,6.2,NA
1991-06-10,NA,7.2,NA,6.3,76,14.3,18.3,12.6,NA
1991-06-11,NA,0.1,NA,8,78,12.2,15.5,11.1,NA
1991-06-12,NA,8.9,NA,8,90,13.6,15.5,10,NA
1991-06-13,NA,6.5,NA,7,77,12.4,16.8,10.1,NA
1991-06-14,NA,9.7,NA,7.7,84,11.6,15.7,7.9,NA
1991-06-15,NA,18.1,NA,8,84,12.6,15.5,10,NA
1991-06-16,NA,6.3,NA,7.7,83,12.2,14.8,11.1,NA
1991-06-17,NA,0,NA,6.7,73,13.2,17.3,7,NA
1991-06-18,NA,0,NA,4.3,82,12,15.8,9.3,NA
1991-06-19,NA,0.4,NA,4.7,79,11.8,15.3,8.6,NA
1991-06-20,NA,1,NA,5.3,85,11.6,15.8,9.6,NA
1991-06-21,NA,1.3,NA,3.7,78,15.4,19.8,5.5,NA
1991-06-22,NA,0.8,NA,2.3,73,17.3,22.6,13.7,NA
1991-06-23,NA,8.5,NA,5.7,75,17.2,22.2,13.3,NA
1991-06-24,NA,5.3,NA,7.3,92,13.4,16.8,12.9,NA
1991-06-25,NA,11.7,NA,6.7,84,16.1,18.9,9.9,NA
1991-06-26,NA,5.8,NA,4.7,82,14.8,18.5,12.8,NA
1991-06-27,NA,36.7,NA,5,74,15.4,22,10.2,NA
1991-06-28,NA,31.3,NA,8,96,12.5,15.1,11.9,NA
1991-06-29,NA,3.1,NA,8,89,12,13.2,10.4,NA
1991-06-30,NA,1.1,NA,5.3,77,15.4,18.7,11.4,NA
1991-07-01,NA,1.5,NA,8,84,17.1,21.5,14.5,NA
1991-07-02,NA,5.5,NA,2.7,88,18.2,22.8,14.8,NA
1991-07-03,NA,0,NA,0,82,17.9,24.3,14.2,NA
1991-07-04,NA,0,NA,1,73,17.8,24.1,11.9,NA
1991-07-05,NA,0,NA,0,74,18.7,24.4,12.1,NA
1991-07-06,NA,0,NA,0,69,22,29.1,12.4,NA
1991-07-07,NA,0,NA,0,65,23,29.1,14.4,NA
1991-07-08,NA,2.3,NA,1.3,74,22.5,30.6,15.7,NA
1991-07-09,NA,3.4,NA,4.7,86,18.2,24,15.7,NA
1991-07-10,NA,0,NA,3.7,70,18.4,24,12.4,NA
1991-07-11,NA,0,NA,1.3,77,19.4,25.5,10.3,NA
1991-07-12,NA,2,NA,6.7,84,18.3,22.1,15.7,NA
1991-07-13,NA,0.2,NA,8,77,18.3,21,13.5,NA
1991-07-14,NA,0,NA,7,77,18.1,23.3,14.2,NA
1991-07-15,NA,0.7,NA,7.3,73,17.4,20.8,13.4,NA
1991-07-16,NA,2.2,NA,6,79,16.5,21.4,14.7,NA
1991-07-17,NA,2.5,NA,5.7,91,15.2,20.2,11.9,NA
1991-07-18,NA,5.4,NA,3.3,75,15.9,21.7,11.8,NA
1991-07-19,NA,1,NA,6.7,82,16.7,20.8,13.6,NA
1991-07-20,NA,0,NA,7.7,77,15.8,21.1,14.2,NA
1991-07-21,NA,0,NA,5,73,15.4,18.4,12.2,NA
1991-07-22,NA,0,NA,5.3,72,15,19.1,13,NA
1991-07-23,NA,0,NA,1.7,68,15.8,21,7.4,NA
1991-07-24,NA,2.5,NA,5,77,19.1,26,12.1,NA
1991-07-25,NA,0.1,NA,2.7,87,15.5,20.5,12.4,NA
1991-07-26,NA,0,NA,3.3,80,16,20.8,12,NA
1991-07-27,NA,0,NA,0.3,78,18.5,24.7,12.2,NA
1991-07-28,NA,0,NA,1.3,78,19,25.9,10.9,NA
1991-07-29,NA,0,NA,0,85,19,24.7,11.7,NA
1991-07-30,NA,0,NA,4,77,20.4,25.9,15.3,NA
1991-07-31,NA,15.3,NA,2.7,72,21.3,27,15.7,NA
1991-08-01,NA,0.2,NA,6.3,89,20,24.7,16.8,NA
1991-08-02,NA,0.1,NA,8,92,19.5,22.7,17.8,NA
1991-08-03,NA,0,NA,5.3,90,19.6,22.5,17.3,NA
1991-08-04,NA,0,NA,3,76,18.7,24.1,16.4,NA
1991-08-05,NA,0,NA,6.7,73,21,26.6,13,NA
1991-08-06,NA,0,NA,8,74,21.8,27.8,18.7,NA
1991-08-07,NA,0.4,NA,4,77,20.7,26,18.5,NA
1991-08-08,NA,0,NA,8,79,17.4,20.5,16,NA
1991-08-09,NA,0,NA,4.7,70,18.4,23.4,13.3,NA
1991-08-10,NA,2,NA,6.3,71,20.6,25.1,17.3,NA
1991-08-11,NA,2.3,NA,7.7,81,18.2,21.4,17.1,NA
1991-08-12,NA,0,NA,2.7,67,16.6,21.4,13.8,NA
1991-08-13,NA,1.1,NA,7.7,83,14.6,20.4,11.4,NA
1991-08-14,NA,0,NA,2.3,77,15.4,23,9,NA
1991-08-15,NA,0,NA,5,79,17.1,25.2,10.1,NA
1991-08-16,NA,0,NA,3.7,70,18.3,23.4,12.4,NA
1991-08-17,NA,13.3,NA,7.7,88,13.6,17.3,12.9,NA
1991-08-18,NA,1.5,NA,6.3,80,15.8,20,13.2,NA
1991-08-19,NA,0.2,NA,3,77,14.6,19.2,12.9,NA
1991-08-20,NA,0.5,NA,5,80,14.9,20.9,11.7,NA
1991-08-21,NA,0,NA,2.7,78,16.1,22.7,12.2,NA
1991-08-22,NA,0,NA,2,62,20.4,26.2,12.4,NA
1991-08-23,NA,1.5,NA,6.7,83,17.6,24.3,14.9,NA
1991-08-24,NA,0.1,NA,3.7,75,17.2,22.7,15.1,NA
1991-08-25,NA,0,NA,4,77,16,20.1,13.4,NA
1991-08-26,NA,0,NA,3.3,75,15.6,20.8,12.7,NA
1991-08-27,NA,5.7,NA,1.7,79,16.2,22.4,10.3,NA
1991-08-28,NA,0,NA,0,81,14.2,20.3,11.7,NA
1991-08-29,NA,0,NA,2,79,14.5,21.7,9.9,NA
1991-08-30,NA,0,NA,2,74,16.1,22.6,10.2,NA
1991-08-31,NA,0,NA,4.7,79,16,22.2,11.7,NA
1991-09-01,NA,0,NA,1.3,79,17.9,22.8,10.2,NA
1991-09-02,NA,0,NA,0,77,17.8,26.2,10.3,NA
1991-09-03,NA,0,NA,0,72,18.7,28,11.1,NA
1991-09-04,NA,0,NA,0,81,17,23,12.5,NA
1991-09-05,NA,0,NA,4,70,15.9,21.7,13.4,NA
1991-09-06,NA,0,NA,3.7,70,13.5,19,8.8,NA
1991-09-07,NA,0,NA,4.3,59,13.8,17.8,11.1,NA
1991-09-08,NA,0,NA,6.7,77,14.8,18.4,11.4,NA
1991-09-09,NA,0,NA,7.7,76,14.8,17.4,11.5,NA
1991-09-10,NA,0,NA,5.3,72,16.7,21.1,12.1,NA
1991-09-11,NA,0,NA,3,65,13.1,18.1,11.1,NA
1991-09-12,NA,0,NA,1.3,65,12.7,18.8,9.3,NA
1991-09-13,NA,0,NA,1.7,74,11.4,19.9,4.8,NA
1991-09-14,NA,0,NA,0.3,68,13.6,23.1,6.6,NA
1991-09-15,NA,2.6,NA,6.3,76,15.9,21.4,9,NA
1991-09-16,NA,5.6,NA,4.7,82,14.4,18.8,8.9,NA
1991-09-17,NA,1.1,NA,4,84,15.1,19.3,13.5,NA
1991-09-18,NA,0.6,NA,5.3,82,15.8,19.3,12.2,NA
1991-09-19,NA,0,NA,2,73,13.7,19.2,10.8,NA
1991-09-20,NA,0,NA,3.3,78,13.8,18.8,9.6,NA
1991-09-21,NA,0,NA,1,76,14.2,19.3,7,NA
1991-09-22,NA,1.8,NA,6,81,14.5,20.2,10.9,NA
1991-09-23,NA,3.9,NA,7,86,12.3,15.9,9.7,NA
1991-09-24,NA,4,NA,8,86,16.4,18.7,11.9,NA
1991-09-25,NA,15.8,NA,8,95,15.6,17.8,13,NA
1991-09-26,NA,18.3,NA,7.7,99,14.2,16.3,12.5,NA
1991-09-27,NA,3.5,NA,5.3,88,10.5,12.5,9.8,NA
1991-09-28,NA,0,NA,8,94,9.3,13.6,7.5,NA
1991-09-29,NA,0.4,NA,6.3,86,12.6,14,7,NA
1991-09-30,NA,0.8,NA,4.3,82,12.4,17.8,10.1,NA
1991-10-01,NA,9.2,NA,5.7,88,9.4,13.3,7.9,NA
1991-10-02,NA,0.2,NA,4,75,11,14.6,7.9,NA
1991-10-03,NA,0,NA,6.3,83,12.4,15.6,5.5,NA
1991-10-04,NA,0,NA,2,80,11.5,16.9,8.7,NA
1991-10-05,NA,0,NA,6,91,12.8,16.2,6.8,NA
1991-10-06,NA,0,NA,6,92,11.9,15,9.4,NA
1991-10-07,NA,0,NA,6.3,92,11.3,15.1,7.3,NA
1991-10-08,NA,0,NA,2.7,83,14.6,19.9,9.2,NA
1991-10-09,NA,0,NA,1.3,90,12.1,17.8,9.2,NA
1991-10-10,NA,0.2,NA,5.3,94,12.8,17.9,9,NA
1991-10-11,NA,0,NA,2.7,87,14,18.4,10.3,NA
1991-10-12,NA,0,NA,1.3,84,13.6,17.1,11.8,NA
1991-10-13,NA,5.7,NA,7.7,96,11,12.9,10.4,NA
1991-10-14,NA,0.1,NA,5,94,12,15.3,10.3,NA
1991-10-15,NA,0,NA,5,91,11.8,15.7,9.8,NA
1991-10-16,NA,6.4,NA,8,80,14,16.3,11.1,NA
1991-10-17,NA,5.3,NA,6,74,7.8,14.3,5.9,NA
1991-10-18,NA,13.1,NA,6.7,87,8.5,10.3,5.8,NA
1991-10-19,NA,4.4,NA,7.3,81,6.4,10.4,5,NA
1991-10-20,NA,2.3,NA,7.7,72,4.8,6.2,4,NA
1991-10-21,NA,0,NA,2.3,83,4.5,8.2,0.1,NA
1991-10-22,NA,0,NA,4,81,8.4,12.3,1.4,NA
1991-10-23,NA,0,NA,0.3,81,4.3,11.4,1.4,NA
1991-10-24,NA,0,NA,6,89,8.8,10.2,1.8,NA
1991-10-25,NA,0,NA,0.3,84,6.4,11,4.1,NA
1991-10-26,NA,0,NA,0,71,4.2,8.4,-0.3,NA
1991-10-27,NA,0,NA,0,67,5.6,8.8,2.8,NA
1991-10-28,NA,0,NA,0,87,5.5,9.3,-1,NA
1991-10-29,NA,0,NA,8,90,5.1,7.3,2.4,NA
1991-10-30,NA,0,NA,0,74,3.4,6.7,1.4,NA
1991-10-31,NA,0,NA,2.7,73,3.2,5.5,1,NA
1991-11-01,NA,4.3,NA,6.7,68,4.4,5.9,0.8,NA
1991-11-02,NA,1.2,NA,7,89,10.1,13.3,5.7,NA
1991-11-03,NA,4.9,NA,8,86,8.8,12.1,8,NA
1991-11-04,NA,2.1,NA,3.7,84,6.9,8.7,5.4,NA
1991-11-05,NA,2.5,NA,1.7,79,5.7,9.2,4.3,NA
1991-11-06,NA,9.2,NA,6,85,5.8,9.3,3.4,NA
1991-11-07,NA,12.2,NA,6,90,8.9,11.4,4.2,NA
1991-11-08,NA,3.4,NA,7,87,7.6,11.1,6,NA
1991-11-09,NA,0.9,NA,4,83,5.4,8.1,4.2,NA
1991-11-10,NA,4.8,NA,6.3,83,3.4,6.4,2.1,NA
1991-11-11,NA,7.8,NA,7.3,93,5.6,7.6,2.9,NA
1991-11-12,NA,5,NA,5.3,89,4.2,7.4,2,NA
1991-11-13,NA,0,NA,4.3,80,6.6,8.4,4.8,NA
1991-11-14,NA,0.7,NA,7.7,79,6.2,7.9,5,NA
1991-11-15,NA,0.1,NA,5.3,93,4.6,6.2,3.8,NA
1991-11-16,NA,0,NA,5.3,95,3.9,6.7,2.6,NA
1991-11-17,NA,1.7,NA,7,93,4.2,6.8,2.4,NA
1991-11-18,NA,0.2,NA,8,94,2.8,4.6,0.1,NA
1991-11-19,NA,0,NA,7.3,88,3.6,4.4,2.2,NA
1991-11-20,NA,0,NA,3.7,83,1.1,3.6,0.2,NA
1991-11-21,NA,0,NA,2.3,77,0.7,4.3,-0.9,NA
1991-11-22,NA,1.2,NA,8,91,3,4.3,-0.9,NA
1991-11-23,NA,0,NA,8,97,6.6,7.4,4,NA
1991-11-24,NA,0,NA,8,95,6.7,7.4,5.9,NA
1991-11-25,NA,0,NA,8,94,2.6,6.9,1.3,NA
1991-11-26,NA,1.5,NA,8,88,4.9,7,1.3,NA
1991-11-27,NA,1.8,NA,8,97,4.7,6,4.2,NA
1991-11-28,NA,0,NA,8,98,4.2,5.4,1,NA
1991-11-29,NA,0,NA,8,98,4.2,5.5,3.4,NA
1991-11-30,NA,0.1,NA,8,98,2.6,3.7,1.4,NA
1991-12-01,NA,0,NA,8,95,2.4,3.4,2,NA
1991-12-02,NA,0,NA,8,94,1.9,2.6,1.5,NA
1991-12-03,NA,0.2,NA,8,95,2.2,3.2,0.4,NA
1991-12-04,NA,0,NA,5,83,6.6,8.7,3.1,NA
1991-12-05,NA,0,NA,3,73,2,5.9,0.1,NA
1991-12-06,NA,0,NA,3,91,2.8,5.3,-1.2,NA
1991-12-07,NA,0,NA,8,93,2.5,4.4,-1.4,NA
1991-12-08,NA,0,NA,6.7,92,1.2,3.9,-1.1,NA
1991-12-09,NA,0,NA,5.3,83,-1.2,2.4,-3.1,NA
1991-12-10,NA,0,NA,2.7,63,-3.8,-1.4,-5.4,NA
1991-12-11,NA,0,NA,3.3,96,-3.1,-1.9,-4.6,NA
1991-12-12,NA,0,NA,8,84,-0.5,1.6,-5,NA
1991-12-13,NA,0,NA,8,86,3.7,4.4,0.9,NA
1991-12-14,NA,0.1,NA,8,89,6.4,7.2,4.3,NA
1991-12-15,NA,0,NA,3,73,1.5,6.3,0,NA
1991-12-16,NA,0,NA,8,94,-0.2,0.8,-2.4,NA
1991-12-17,NA,11.5,NA,6.3,89,2.8,3.6,0.3,NA
1991-12-18,NA,2.1,NA,7.7,84,4.9,7,3.4,NA
1991-12-19,NA,14.5,NA,8,94,5.9,8.9,2.6,NA
1991-12-20,NA,7.7,NA,8,89,2.5,7.8,1.2,NA
1991-12-21,NA,0.9,NA,7.7,90,2.3,3.5,1.3,NA
1991-12-22,NA,3.3,NA,8,97,3.1,4.2,1.8,NA
1991-12-23,NA,22.7,NA,8,87,7.2,10.5,4,NA
1991-12-24,NA,0,NA,0.7,74,3.4,5.2,2.5,NA
1991-12-25,NA,2.7,NA,5.3,74,2.2,3.1,1,NA
1991-12-26,NA,2.2,NA,8,95,5.5,7,2.4,NA
1991-12-27,NA,0,NA,5.3,83,1.4,6,-0.1,NA
1991-12-28,NA,0,NA,7.7,92,4.3,5.3,-1.9,NA
1991-12-29,NA,0,NA,5.3,91,4.8,6.5,3.9,NA
1991-12-30,NA,0,NA,4.3,87,4,5.9,3,NA
1991-12-31,NA,0,NA,8,89,2.5,4,1.6,NA
1992-01-01,NA,5.3,NA,8,92,6.6,7.7,2.2,NA
1992-01-02,NA,0,NA,8,79,8.4,8.7,7.6,NA
1992-01-03,NA,2.4,NA,8,75,6.5,8.8,5.9,NA
1992-01-04,NA,1.8,NA,6.7,83,5.1,7.5,3.9,NA
1992-01-05,NA,0.1,NA,7.3,90,4.4,5.6,3.6,NA
1992-01-06,NA,0.2,NA,8,92,6.2,8.4,3.8,NA
1992-01-07,NA,0,NA,8,85,4.8,8.3,4.3,NA
1992-01-08,NA,1.2,NA,8,80,6.6,9,2,NA
1992-01-09,NA,4.6,NA,6.3,92,3.5,9.3,1,NA
1992-01-10,NA,0,NA,3,84,-0.3,3.5,-2.5,NA
1992-01-11,NA,0.2,NA,5.3,85,1.2,3.1,-3.1,NA
1992-01-12,NA,0,NA,2.7,93,3,6.4,0.8,NA
1992-01-13,NA,0.6,NA,5,96,1.9,4.2,-2.4,NA
1992-01-14,NA,0.3,NA,8,90,6.9,7.8,4,NA
1992-01-15,NA,0,NA,3,80,6.3,7.8,5.7,NA
1992-01-16,NA,0.2,NA,7.3,82,6.2,6.7,5.4,NA
1992-01-17,NA,0.4,NA,3,72,4.3,6.9,3.1,NA
1992-01-18,NA,3.9,NA,6.7,88,7.2,8.2,4,NA
1992-01-19,NA,6.8,NA,8,87,4.2,7.6,1.9,NA
1992-01-20,NA,0,NA,0,71,-2.5,1.9,-4.1,NA
1992-01-21,NA,0,NA,0,83,-4.8,-2.1,-7.9,NA
1992-01-22,NA,0,NA,0,85,-4.6,-0.3,-8.2,NA
1992-01-23,NA,0,NA,0,86,-2.7,1.1,-6.1,NA
1992-01-24,NA,0,NA,1.3,92,-4.4,-0.2,-6.3,NA
1992-01-25,NA,0,NA,5.3,94,-3.9,-1.3,-7.9,NA
1992-01-26,NA,0,NA,2.7,87,1.6,4.4,-1.7,NA
